RunId,Episode,Mode,RobotCount,PanicState,Seed,Termination,InitialHumans,Escaped,Deaths,AliveAtEnd,EpisodeTime,EscapedHealthSum,AliveHealthSum,FinalSurvivorHealthSum,SuccessRate,AvgEscapedHealthAll,AvgFinalHealthAll
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r4_seed204101_ep100_formal_r4_seed204101,1,Case1_RobotScaling_robots4_panic-1,4,-1,204101,timeout,50,22,0,28,150.0152,1516.894,2275.287,3792.181,44,30.3379,75.8436
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r4_seed204101_ep100_formal_r4_seed204101,2,Case1_RobotScaling_robots4_panic-1,4,-1,204102,timeout,50,43,1,6,150.0152,2647.685,406.2751,3053.96,86,52.9537,61.0792
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r4_seed204101_ep100_formal_r4_seed204101,3,Case1_RobotScaling_robots4_panic-1,4,-1,204103,timeout,50,13,3,34,150.0152,1161.001,1716.685,2877.686,26,23.22,57.5537
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r4_seed204101_ep100_formal_r4_seed204101,4,Case1_RobotScaling_robots4_panic-1,4,-1,204104,timeout,50,17,5,28,150.0152,1490.901,2284.885,3775.786,34,29.818,75.5157
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r4_seed204101_ep100_formal_r4_seed204101,5,Case1_RobotScaling_robots4_panic-1,4,-1,204105,timeout,50,25,2,23,150.0152,2127.62,1985.09,4112.71,50,42.5524,82.2542
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r4_seed204101_ep100_formal_r4_seed204101,6,Case1_RobotScaling_robots4_panic-1,4,-1,204106,timeout,50,35,0,15,150.0152,3059.255,1253.417,4312.672,70,61.1851,86.2535
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r4_seed204101_ep100_formal_r4_seed204101,7,Case1_RobotScaling_robots4_panic-1,4,-1,204107,timeout,50,34,4,12,150.0152,2215.805,728.2455,2944.05,68,44.3161,58.881
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r4_seed204101_ep100_formal_r4_seed204101,8,Case1_RobotScaling_robots4_panic-1,4,-1,204108,timeout,50,40,1,9,150.0152,2222.542,805.9266,3028.469,80,44.4508,60.5694
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r4_seed204101_ep100_formal_r4_seed204101,9,Case1_RobotScaling_robots4_panic-1,4,-1,204109,timeout,50,39,0,11,150.0152,2895.229,919.8853,3815.115,78,57.9046,76.3023
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r4_seed204101_ep100_formal_r4_seed204101,10,Case1_RobotScaling_robots4_panic-1,4,-1,204110,timeout,50,25,2,23,150.0152,1664.17,2082.219,3746.389,50,33.2834,74.9278
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r4_seed204101_ep100_formal_r4_seed204101,11,Case1_RobotScaling_robots4_panic-1,4,-1,204111,timeout,50,24,0,26,150.0152,1604.515,2136.286,3740.801,48,32.0903,74.816
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r4_seed204101_ep100_formal_r4_seed204101,12,Case1_RobotScaling_robots4_panic-1,4,-1,204112,timeout,50,38,4,8,150.0152,3131.692,750.8823,3882.575,76,62.6339,77.6515
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r4_seed204101_ep100_formal_r4_seed204101,13,Case1_RobotScaling_robots4_panic-1,4,-1,204113,timeout,50,35,0,15,150.0152,2154.628,1226.49,3381.118,70,43.0926,67.6224
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r4_seed204101_ep100_formal_r4_seed204101,14,Case1_RobotScaling_robots4_panic-1,4,-1,204114,timeout,50,11,6,33,150.0152,961.1684,2441.29,3402.458,22,19.2234,68.0492
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r4_seed204101_ep100_formal_r4_seed204101,15,Case1_RobotScaling_robots4_panic-1,4,-1,204115,timeout,50,17,2,31,150.0152,1405.335,2593.867,3999.202,34,28.1067,79.984
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r4_seed204101_ep100_formal_r4_seed204101,16,Case1_RobotScaling_robots4_panic-1,4,-1,204116,timeout,50,15,1,34,150.0152,1237.64,2924.991,4162.631,30,24.7528,83.2526
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r4_seed204101_ep100_formal_r4_seed204101,17,Case1_RobotScaling_robots4_panic-1,4,-1,204117,timeout,50,12,0,38,150.0152,1075.633,2873.709,3949.343,24,21.5127,78.9869
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r4_seed204101_ep100_formal_r4_seed204101,18,Case1_RobotScaling_robots4_panic-1,4,-1,204118,timeout,50,23,0,27,150.0152,1526.919,2345.055,3871.973,46,30.5384,77.4395
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r4_seed204101_ep100_formal_r4_seed204101,19,Case1_RobotScaling_robots4_panic-1,4,-1,204119,timeout,50,16,4,30,150.0152,1340.982,2759.534,4100.516,32,26.8196,82.0103
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r4_seed204101_ep100_formal_r4_seed204101,20,Case1_RobotScaling_robots4_panic-1,4,-1,204120,timeout,50,24,1,25,150.0152,1655.743,1767.582,3423.325,48,33.1149,68.4665
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r4_seed204101_ep100_formal_r4_seed204101,21,Case1_RobotScaling_robots4_panic-1,4,-1,204121,timeout,50,25,1,24,150.0152,2138.935,2061.143,4200.077,50,42.7787,84.0015
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r4_seed204101_ep100_formal_r4_seed204101,22,Case1_RobotScaling_robots4_panic-1,4,-1,204122,timeout,50,17,0,33,150.0152,1508.548,2467.952,3976.499,34,30.171,79.53
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r4_seed204101_ep100_formal_r4_seed204101,23,Case1_RobotScaling_robots4_panic-1,4,-1,204123,timeout,50,25,1,24,150.0152,1983.189,1996.716,3979.906,50,39.6638,79.5981
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r4_seed204101_ep100_formal_r4_seed204101,24,Case1_RobotScaling_robots4_panic-1,4,-1,204124,timeout,50,10,1,39,150.0152,888.5065,3550.985,4439.491,20,17.7701,88.7898
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r4_seed204101_ep100_formal_r4_seed204101,25,Case1_RobotScaling_robots4_panic-1,4,-1,204125,timeout,50,23,2,25,150.0152,1801.398,2340.153,4141.551,46,36.028,82.831
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r4_seed204101_ep100_formal_r4_seed204101,26,Case1_RobotScaling_robots4_panic-1,4,-1,204126,timeout,50,40,2,8,150.0152,2818.89,686.241,3505.131,80,56.3778,70.1026
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r4_seed204101_ep100_formal_r4_seed204101,27,Case1_RobotScaling_robots4_panic-1,4,-1,204127,timeout,50,18,5,27,150.0152,1591.438,2343.741,3935.179,36,31.8288,78.7036
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r4_seed204101_ep100_formal_r4_seed204101,28,Case1_RobotScaling_robots4_panic-1,4,-1,204128,timeout,50,28,0,22,150.0152,1816.049,1814.483,3630.532,56,36.321,72.6106
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r4_seed204101_ep100_formal_r4_seed204101,29,Case1_RobotScaling_robots4_panic-1,4,-1,204129,timeout,50,30,6,14,150.0152,1718.91,1378.461,3097.37,60,34.3782,61.9474
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r4_seed204101_ep100_formal_r4_seed204101,30,Case1_RobotScaling_robots4_panic-1,4,-1,204130,timeout,50,34,2,14,150.0152,2227.358,927.9,3155.258,68,44.5472,63.1052
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r4_seed204101_ep100_formal_r4_seed204101,31,Case1_RobotScaling_robots4_panic-1,4,-1,204131,timeout,50,46,0,4,150.0152,2818.162,315.0309,3133.193,92,56.3632,62.6639
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r4_seed204101_ep100_formal_r4_seed204101,32,Case1_RobotScaling_robots4_panic-1,4,-1,204132,timeout,50,30,1,19,150.0152,2262.644,1844.224,4106.868,60,45.2529,82.1374
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r4_seed204101_ep100_formal_r4_seed204101,33,Case1_RobotScaling_robots4_panic-1,4,-1,204133,timeout,50,45,2,3,150.0152,2400.615,274.8817,2675.496,90,48.0123,53.5099
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r4_seed204101_ep100_formal_r4_seed204101,34,Case1_RobotScaling_robots4_panic-1,4,-1,204134,timeout,50,36,1,13,150.0152,2777.941,988.4955,3766.437,72,55.5588,75.3287
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r4_seed204101_ep100_formal_r4_seed204101,35,Case1_RobotScaling_robots4_panic-1,4,-1,204135,timeout,50,18,2,30,150.0152,1645.819,2896.375,4542.195,36,32.9164,90.8439
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r4_seed204101_ep100_formal_r4_seed204101,36,Case1_RobotScaling_robots4_panic-1,4,-1,204136,timeout,50,20,1,29,150.0152,1312.042,2130.076,3442.118,40,26.2409,68.8424
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r4_seed204101_ep100_formal_r4_seed204101,37,Case1_RobotScaling_robots4_panic-1,4,-1,204137,timeout,50,16,1,33,150.0152,1350.904,2642.574,3993.479,32,27.0181,79.8696
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r4_seed204101_ep100_formal_r4_seed204101,38,Case1_RobotScaling_robots4_panic-1,4,-1,204138,timeout,50,15,3,32,150.0152,1320.029,2546.591,3866.62,30,26.4006,77.3324
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r4_seed204101_ep100_formal_r4_seed204101,39,Case1_RobotScaling_robots4_panic-1,4,-1,204139,timeout,50,39,2,9,150.0152,3323.751,632.9076,3956.659,78,66.475,79.1332
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r4_seed204101_ep100_formal_r4_seed204101,40,Case1_RobotScaling_robots4_panic-1,4,-1,204140,timeout,50,33,2,15,150.0152,2073.295,1381.292,3454.587,66,41.4659,69.0917
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r4_seed204101_ep100_formal_r4_seed204101,41,Case1_RobotScaling_robots4_panic-1,4,-1,204141,timeout,50,16,8,26,150.0152,1281.888,2296.389,3578.276,32,25.6378,71.5655
