RunId,Episode,Mode,RobotCount,PanicState,Seed,Termination,InitialHumans,Escaped,Deaths,AliveAtEnd,EpisodeTime,EscapedHealthSum,AliveHealthSum,FinalSurvivorHealthSum,SuccessRate,AvgEscapedHealthAll,AvgFinalHealthAll
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r3_seed204301_ep100_formal_r3_seed204301,1,Case1_RobotScaling_robots3_panic-1,3,-1,204301,timeout,50,10,6,34,150.0152,924.5963,2158.558,3083.154,20,18.4919,61.6631
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r3_seed204301_ep100_formal_r3_seed204301,2,Case1_RobotScaling_robots3_panic-1,3,-1,204302,timeout,50,18,2,30,150.0152,1658.462,2446.641,4105.102,36,33.1692,82.102
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r3_seed204301_ep100_formal_r3_seed204301,3,Case1_RobotScaling_robots3_panic-1,3,-1,204303,timeout,50,13,9,28,150.0152,1183.373,2031.777,3215.15,26,23.6675,64.303
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r3_seed204301_ep100_formal_r3_seed204301,4,Case1_RobotScaling_robots3_panic-1,3,-1,204304,timeout,50,19,4,27,150.0152,1245.037,1719.373,2964.41,38,24.9007,59.2882
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r3_seed204301_ep100_formal_r3_seed204301,5,Case1_RobotScaling_robots3_panic-1,3,-1,204305,timeout,50,31,3,16,150.0152,2462.97,1441.8,3904.77,62,49.2594,78.0954
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r3_seed204301_ep100_formal_r3_seed204301,6,Case1_RobotScaling_robots3_panic-1,3,-1,204306,timeout,50,26,2,22,150.0152,1559.876,2148.426,3708.302,52,31.1975,74.1661
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r3_seed204301_ep100_formal_r3_seed204301,7,Case1_RobotScaling_robots3_panic-1,3,-1,204307,timeout,50,19,2,29,150.0152,1277.099,2793.99,4071.089,38,25.542,81.4218
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r3_seed204301_ep100_formal_r3_seed204301,8,Case1_RobotScaling_robots3_panic-1,3,-1,204308,timeout,50,15,1,34,150.0152,1303.358,2215.318,3518.676,30,26.0672,70.3735
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r3_seed204301_ep100_formal_r3_seed204301,9,Case1_RobotScaling_robots3_panic-1,3,-1,204309,timeout,50,23,3,24,150.0152,2032.787,1888.788,3921.575,46,40.6557,78.4315
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r3_seed204301_ep100_formal_r3_seed204301,10,Case1_RobotScaling_robots3_panic-1,3,-1,204310,timeout,50,17,3,30,150.0152,1543.752,2335.848,3879.6,34,30.875,77.592
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r3_seed204301_ep100_formal_r3_seed204301,11,Case1_RobotScaling_robots3_panic-1,3,-1,204311,timeout,50,16,2,32,150.0152,1172.37,3008.664,4181.033,32,23.4474,83.6207
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r3_seed204301_ep100_formal_r3_seed204301,12,Case1_RobotScaling_robots3_panic-1,3,-1,204312,timeout,50,14,4,32,150.0152,1223.588,1947.678,3171.266,28,24.4718,63.4253
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r3_seed204301_ep100_formal_r3_seed204301,13,Case1_RobotScaling_robots3_panic-1,3,-1,204313,timeout,50,22,3,25,150.0152,1481.373,1944.865,3426.238,44,29.6275,68.5248
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r3_seed204301_ep100_formal_r3_seed204301,14,Case1_RobotScaling_robots3_panic-1,3,-1,204314,timeout,50,31,2,17,150.0152,2110.646,1545.588,3656.234,62,42.2129,73.1247
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r3_seed204301_ep100_formal_r3_seed204301,15,Case1_RobotScaling_robots3_panic-1,3,-1,204315,timeout,50,11,5,34,150.0152,913.164,2687.594,3600.758,22,18.2633,72.0152
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r3_seed204301_ep100_formal_r3_seed204301,16,Case1_RobotScaling_robots3_panic-1,3,-1,204316,timeout,50,35,3,12,150.0152,2321.234,1001.491,3322.725,70,46.4247,66.4545
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r3_seed204301_ep100_formal_r3_seed204301,17,Case1_RobotScaling_robots3_panic-1,3,-1,204317,timeout,50,33,2,15,150.0152,2022.133,1373.755,3395.888,66,40.4427,67.9178
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r3_seed204301_ep100_formal_r3_seed204301,18,Case1_RobotScaling_robots3_panic-1,3,-1,204318,timeout,50,20,1,29,150.0152,1632.363,1680.046,3312.409,40,32.6473,66.2482
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r3_seed204301_ep100_formal_r3_seed204301,19,Case1_RobotScaling_robots3_panic-1,3,-1,204319,timeout,50,29,7,14,150.0152,1859.297,996.8163,2856.114,58,37.186,57.1223
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r3_seed204301_ep100_formal_r3_seed204301,20,Case1_RobotScaling_robots3_panic-1,3,-1,204320,timeout,50,20,4,26,150.0152,1797.087,2287.476,4084.563,40,35.9417,81.6913
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r3_seed204301_ep100_formal_r3_seed204301,21,Case1_RobotScaling_robots3_panic-1,3,-1,204321,timeout,50,26,1,23,150.0152,2236.271,1542.29,3778.56,52,44.7254,75.5712
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r3_seed204301_ep100_formal_r3_seed204301,22,Case1_RobotScaling_robots3_panic-1,3,-1,204322,timeout,50,19,0,31,150.0152,1642.648,2402.875,4045.524,38,32.853,80.9105
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r3_seed204301_ep100_formal_r3_seed204301,23,Case1_RobotScaling_robots3_panic-1,3,-1,204323,timeout,50,38,0,12,150.0152,2521.137,1160.027,3681.164,76,50.4227,73.6233
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r3_seed204301_ep100_formal_r3_seed204301,24,Case1_RobotScaling_robots3_panic-1,3,-1,204324,timeout,50,13,3,34,150.0152,954.4169,1821.81,2776.227,26,19.0883,55.5246
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r3_seed204301_ep100_formal_r3_seed204301,25,Case1_RobotScaling_robots3_panic-1,3,-1,204325,timeout,50,15,4,31,150.0152,1403.655,1945.77,3349.424,30,28.0731,66.9885
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r3_seed204301_ep100_formal_r3_seed204301,26,Case1_RobotScaling_robots3_panic-1,3,-1,204326,timeout,50,17,6,27,150.0152,1252.763,2531.635,3784.398,34,25.0553,75.688
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r3_seed204301_ep100_formal_r3_seed204301,27,Case1_RobotScaling_robots3_panic-1,3,-1,204327,timeout,50,29,2,19,150.0152,2027.941,1703.414,3731.355,58,40.5588,74.6271
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r3_seed204301_ep100_formal_r3_seed204301,28,Case1_RobotScaling_robots3_panic-1,3,-1,204328,timeout,50,28,0,22,150.0152,1669.857,922.9697,2592.827,56,33.3971,51.8565
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r3_seed204301_ep100_formal_r3_seed204301,29,Case1_RobotScaling_robots3_panic-1,3,-1,204329,timeout,50,20,1,29,150.0152,1585.101,2698.578,4283.68,40,31.702,85.6736
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r3_seed204301_ep100_formal_r3_seed204301,30,Case1_RobotScaling_robots3_panic-1,3,-1,204330,timeout,50,24,0,26,150.0152,1893.588,2370.675,4264.263,48,37.8718,85.2853
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r3_seed204301_ep100_formal_r3_seed204301,31,Case1_RobotScaling_robots3_panic-1,3,-1,204331,timeout,50,22,5,23,150.0152,1673.504,1435.567,3109.071,44,33.4701,62.1814
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r3_seed204301_ep100_formal_r3_seed204301,32,Case1_RobotScaling_robots3_panic-1,3,-1,204332,timeout,50,22,3,25,150.0152,1630.435,1902.522,3532.957,44,32.6087,70.6591
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r3_seed204301_ep100_formal_r3_seed204301,33,Case1_RobotScaling_robots3_panic-1,3,-1,204333,timeout,50,14,5,31,150.0152,1221.472,2680.306,3901.778,28,24.4295,78.0356
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r3_seed204301_ep100_formal_r3_seed204301,34,Case1_RobotScaling_robots3_panic-1,3,-1,204334,timeout,50,37,0,13,150.0152,2183.93,1039.067,3222.997,74,43.6786,64.4599
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r3_seed204301_ep100_formal_r3_seed204301,35,Case1_RobotScaling_robots3_panic-1,3,-1,204335,timeout,50,14,0,36,150.0152,1019.745,2883.721,3903.466,28,20.3949,78.0693
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r3_seed204301_ep100_formal_r3_seed204301,36,Case1_RobotScaling_robots3_panic-1,3,-1,204336,timeout,50,18,4,28,150.0152,1426.796,1913.622,3340.417,36,28.5359,66.8084
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r3_seed204301_ep100_formal_r3_seed204301,37,Case1_RobotScaling_robots3_panic-1,3,-1,204337,timeout,50,30,6,14,150.0152,1819.809,1320.653,3140.462,60,36.3962,62.8092
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r3_seed204301_ep100_formal_r3_seed204301,38,Case1_RobotScaling_robots3_panic-1,3,-1,204338,timeout,50,24,1,25,150.0152,2092.111,1771.386,3863.497,48,41.8422,77.2699
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r3_seed204301_ep100_formal_r3_seed204301,39,Case1_RobotScaling_robots3_panic-1,3,-1,204339,timeout,50,19,0,31,150.0152,1528.258,2995.925,4524.183,38,30.5652,90.4837
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r3_seed204301_ep100_formal_r3_seed204301,40,Case1_RobotScaling_robots3_panic-1,3,-1,204340,timeout,50,15,6,29,150.0152,1282.601,2232.76,3515.361,30,25.652,70.3072
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r3_seed204301_ep100_formal_r3_seed204301,41,Case1_RobotScaling_robots3_panic-1,3,-1,204341,timeout,50,8,0,42,150.0152,725.4963,3671.859,4397.355,16,14.5099,87.9471
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r3_seed204301_ep100_formal_r3_seed204301,42,Case1_RobotScaling_robots3_panic-1,3,-1,204342,timeout,50,12,2,36,150.0152,1070.824,2737.592,3808.416,24,21.4165,76.1683
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r3_seed204301_ep100_formal_r3_seed204301,43,Case1_RobotScaling_robots3_panic-1,3,-1,204343,timeout,50,34,0,16,150.0152,2327.758,1545.851,3873.608,68,46.5552,77.4722
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r3_seed204301_ep100_formal_r3_seed204301,44,Case1_RobotScaling_robots3_panic-1,3,-1,204344,timeout,50,18,0,32,150.0152,1494.021,2597.682,4091.703,36,29.8804,81.8341
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r3_seed204301_ep100_formal_r3_seed204301,45,Case1_RobotScaling_robots3_panic-1,3,-1,204345,timeout,50,16,1,33,150.0152,1284.497,3127.336,4411.833,32,25.6899,88.2367
