RunId,Episode,Mode,RobotCount,PanicState,Seed,Termination,InitialHumans,Escaped,Deaths,AliveAtEnd,EpisodeTime,EscapedHealthSum,AliveHealthSum,FinalSurvivorHealthSum,SuccessRate,AvgEscapedHealthAll,AvgFinalHealthAll
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r3_seed204201_ep100_formal_r3_seed204201,1,Case1_RobotScaling_robots3_panic-1,3,-1,204201,timeout,50,15,3,32,150.0152,1282.203,2612.154,3894.357,30,25.6441,77.8872
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r3_seed204201_ep100_formal_r3_seed204201,2,Case1_RobotScaling_robots3_panic-1,3,-1,204202,timeout,50,28,1,21,150.0152,2346.686,1877.904,4224.59,56,46.9337,84.4918
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r3_seed204201_ep100_formal_r3_seed204201,3,Case1_RobotScaling_robots3_panic-1,3,-1,204203,timeout,50,38,2,10,150.0152,2701.496,645.8198,3347.316,76,54.0299,66.9463
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r3_seed204201_ep100_formal_r3_seed204201,4,Case1_RobotScaling_robots3_panic-1,3,-1,204204,timeout,50,16,3,31,150.0152,1245.748,2042.239,3287.987,32,24.915,65.7597
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r3_seed204201_ep100_formal_r3_seed204201,5,Case1_RobotScaling_robots3_panic-1,3,-1,204205,timeout,50,16,4,30,150.0152,1284.237,2799.507,4083.745,32,25.6847,81.6749
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r3_seed204201_ep100_formal_r3_seed204201,6,Case1_RobotScaling_robots3_panic-1,3,-1,204206,timeout,50,30,2,18,150.0152,1858.873,1696.444,3555.317,60,37.1775,71.1064
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r3_seed204201_ep100_formal_r3_seed204201,7,Case1_RobotScaling_robots3_panic-1,3,-1,204207,timeout,50,42,0,8,150.0152,3438.532,736.0903,4174.623,84,68.7707,83.4925
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r3_seed204201_ep100_formal_r3_seed204201,8,Case1_RobotScaling_robots3_panic-1,3,-1,204208,timeout,50,29,2,19,150.0152,1950.773,1495.532,3446.305,58,39.0155,68.9261
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r3_seed204201_ep100_formal_r3_seed204201,9,Case1_RobotScaling_robots3_panic-1,3,-1,204209,timeout,50,20,2,28,150.0152,1487.422,2420.974,3908.396,40,29.7484,78.1679
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r3_seed204201_ep100_formal_r3_seed204201,10,Case1_RobotScaling_robots3_panic-1,3,-1,204210,timeout,50,23,0,27,150.0152,1859.264,1684.539,3543.803,46,37.1853,70.8761
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r3_seed204201_ep100_formal_r3_seed204201,11,Case1_RobotScaling_robots3_panic-1,3,-1,204211,timeout,50,22,1,27,150.0152,1831.699,2441.975,4273.674,44,36.634,85.4735
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r3_seed204201_ep100_formal_r3_seed204201,12,Case1_RobotScaling_robots3_panic-1,3,-1,204212,timeout,50,18,10,22,150.0152,1357.729,1896.597,3254.326,36,27.1546,65.0865
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r3_seed204201_ep100_formal_r3_seed204201,13,Case1_RobotScaling_robots3_panic-1,3,-1,204213,timeout,50,21,11,18,150.0152,1567.728,1714.195,3281.923,42,31.3546,65.6385
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r3_seed204201_ep100_formal_r3_seed204201,14,Case1_RobotScaling_robots3_panic-1,3,-1,204214,timeout,50,23,1,26,150.0152,1804.012,1932.187,3736.2,46,36.0803,74.724
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r3_seed204201_ep100_formal_r3_seed204201,15,Case1_RobotScaling_robots3_panic-1,3,-1,204215,timeout,50,22,2,26,150.0152,1799.336,2411.464,4210.8,44,35.9867,84.216
