RunId,Episode,Mode,RobotCount,PanicState,Seed,Termination,InitialHumans,Escaped,Deaths,AliveAtEnd,EpisodeTime,EscapedHealthSum,AliveHealthSum,FinalSurvivorHealthSum,SuccessRate,AvgEscapedHealthAll,AvgFinalHealthAll
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r5_seed204101_ep100_formal_r5_seed204101,1,Case1_RobotScaling_robots5_panic-1,5,-1,204101,timeout,50,18,2,30,150.0152,1541.291,2766.571,4307.861,36,30.8258,86.1572
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r5_seed204101_ep100_formal_r5_seed204101,2,Case1_RobotScaling_robots5_panic-1,5,-1,204102,timeout,50,27,1,22,150.0152,2372.3,1957.037,4329.337,54,47.446,86.5867
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r5_seed204101_ep100_formal_r5_seed204101,3,Case1_RobotScaling_robots5_panic-1,5,-1,204103,timeout,50,18,2,30,150.0152,1485.14,2705.754,4190.893,36,29.7028,83.8179
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r5_seed204101_ep100_formal_r5_seed204101,4,Case1_RobotScaling_robots5_panic-1,5,-1,204104,timeout,50,16,0,34,150.0152,1397.922,2401.238,3799.16,32,27.9585,75.9832
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r5_seed204101_ep100_formal_r5_seed204101,5,Case1_RobotScaling_robots5_panic-1,5,-1,204105,timeout,50,24,4,22,150.0152,1858.467,2057.518,3915.985,48,37.1693,78.3197
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r5_seed204101_ep100_formal_r5_seed204101,6,Case1_RobotScaling_robots5_panic-1,5,-1,204106,timeout,50,42,1,7,150.0152,3293.033,638.5819,3931.615,84,65.8607,78.6323
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r5_seed204101_ep100_formal_r5_seed204101,7,Case1_RobotScaling_robots5_panic-1,5,-1,204107,timeout,50,18,2,30,150.0152,1470.588,2165.511,3636.099,36,29.4118,72.722
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r5_seed204101_ep100_formal_r5_seed204101,8,Case1_RobotScaling_robots5_panic-1,5,-1,204108,timeout,50,41,1,8,150.0152,2864.117,661.3582,3525.475,82,57.2823,70.5095
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r5_seed204101_ep100_formal_r5_seed204101,9,Case1_RobotScaling_robots5_panic-1,5,-1,204109,timeout,50,19,1,30,150.0152,1697.66,2401.471,4099.132,38,33.9532,81.9826
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r5_seed204101_ep100_formal_r5_seed204101,10,Case1_RobotScaling_robots5_panic-1,5,-1,204110,timeout,50,32,2,16,150.0152,2189.383,1531.737,3721.12,64,43.7877,74.4224
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r5_seed204101_ep100_formal_r5_seed204101,11,Case1_RobotScaling_robots5_panic-1,5,-1,204111,timeout,50,18,0,32,150.0152,1564.054,2850.251,4414.306,36,31.2811,88.2861
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r5_seed204101_ep100_formal_r5_seed204101,12,Case1_RobotScaling_robots5_panic-1,5,-1,204112,timeout,50,39,4,7,150.0152,2722.037,615.0947,3337.132,78,54.4408,66.7427
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r5_seed204101_ep100_formal_r5_seed204101,13,Case1_RobotScaling_robots5_panic-1,5,-1,204113,timeout,50,30,2,18,150.0152,2585.871,1159.422,3745.293,60,51.7174,74.9059
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r5_seed204101_ep100_formal_r5_seed204101,14,Case1_RobotScaling_robots5_panic-1,5,-1,204114,timeout,50,35,1,14,150.0152,2190.082,1334.386,3524.468,70,43.8017,70.4894
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r5_seed204101_ep100_formal_r5_seed204101,15,Case1_RobotScaling_robots5_panic-1,5,-1,204115,timeout,50,37,2,11,150.0152,2791.23,1046.679,3837.908,74,55.8246,76.7582
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r5_seed204101_ep100_formal_r5_seed204101,16,Case1_RobotScaling_robots5_panic-1,5,-1,204116,timeout,50,30,0,20,150.0152,2503.627,1697.483,4201.11,60,50.0725,84.0222
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r5_seed204101_ep100_formal_r5_seed204101,17,Case1_RobotScaling_robots5_panic-1,5,-1,204117,timeout,50,25,1,24,150.0152,2108.99,2071.868,4180.858,50,42.1798,83.6172
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r5_seed204101_ep100_formal_r5_seed204101,18,Case1_RobotScaling_robots5_panic-1,5,-1,204118,timeout,50,14,5,31,150.0152,1196.94,2417.419,3614.358,28,23.9388,72.2872
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r5_seed204101_ep100_formal_r5_seed204101,19,Case1_RobotScaling_robots5_panic-1,5,-1,204119,timeout,50,18,2,30,150.0152,1600.017,2480.972,4080.989,36,32.0003,81.6198
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r5_seed204101_ep100_formal_r5_seed204101,20,Case1_RobotScaling_robots5_panic-1,5,-1,204120,timeout,50,21,1,28,150.0152,1386.813,2129.116,3515.929,42,27.7363,70.3186
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r5_seed204101_ep100_formal_r5_seed204101,21,Case1_RobotScaling_robots5_panic-1,5,-1,204121,timeout,50,14,1,35,150.0152,1147.73,3266.379,4414.108,28,22.9546,88.2822
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r5_seed204101_ep100_formal_r5_seed204101,22,Case1_RobotScaling_robots5_panic-1,5,-1,204122,timeout,50,41,0,9,150.0152,3540.161,631.5375,4171.698,82,70.8032,83.434
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r5_seed204101_ep100_formal_r5_seed204101,23,Case1_RobotScaling_robots5_panic-1,5,-1,204123,timeout,50,17,1,32,150.0152,1357.173,2986.156,4343.33,34,27.1435,86.8666
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r5_seed204101_ep100_formal_r5_seed204101,24,Case1_RobotScaling_robots5_panic-1,5,-1,204124,timeout,50,21,4,25,150.0152,1227.366,2272.989,3500.355,42,24.5473,70.0071
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r5_seed204101_ep100_formal_r5_seed204101,25,Case1_RobotScaling_robots5_panic-1,5,-1,204125,timeout,50,33,0,17,150.0152,2043.869,1555.46,3599.329,66,40.8774,71.9866
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r5_seed204101_ep100_formal_r5_seed204101,26,Case1_RobotScaling_robots5_panic-1,5,-1,204126,timeout,50,26,0,24,150.0152,1431.918,2295.817,3727.735,52,28.6384,74.5547
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r5_seed204101_ep100_formal_r5_seed204101,27,Case1_RobotScaling_robots5_panic-1,5,-1,204127,timeout,50,32,2,16,150.0152,2572.161,1543.356,4115.517,64,51.4432,82.3103
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r5_seed204101_ep100_formal_r5_seed204101,28,Case1_RobotScaling_robots5_panic-1,5,-1,204128,timeout,50,30,0,20,150.0152,2578.545,1494.365,4072.91,60,51.5709,81.4582
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r5_seed204101_ep100_formal_r5_seed204101,29,Case1_RobotScaling_robots5_panic-1,5,-1,204129,timeout,50,30,0,20,150.0152,1956.191,1613.271,3569.462,60,39.1238,71.3892
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r5_seed204101_ep100_formal_r5_seed204101,30,Case1_RobotScaling_robots5_panic-1,5,-1,204130,timeout,50,30,1,19,150.0152,2538.349,1668.714,4207.063,60,50.767,84.1413
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r5_seed204101_ep100_formal_r5_seed204101,31,Case1_RobotScaling_robots5_panic-1,5,-1,204131,timeout,50,31,2,17,150.0152,2491.115,1357.924,3849.039,62,49.8223,76.9808
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r5_seed204101_ep100_formal_r5_seed204101,32,Case1_RobotScaling_robots5_panic-1,5,-1,204132,timeout,50,19,0,31,150.0152,1512.689,2850.62,4363.309,38,30.2538,87.2662
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r5_seed204101_ep100_formal_r5_seed204101,33,Case1_RobotScaling_robots5_panic-1,5,-1,204133,timeout,50,25,2,23,150.0152,1928.658,1780.901,3709.559,50,38.5732,74.1912
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r5_seed204101_ep100_formal_r5_seed204101,34,Case1_RobotScaling_robots5_panic-1,5,-1,204134,timeout,50,27,0,23,150.0152,2145.368,1989.105,4134.473,54,42.9074,82.6895
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r5_seed204101_ep100_formal_r5_seed204101,35,Case1_RobotScaling_robots5_panic-1,5,-1,204135,timeout,50,21,5,24,150.0152,1599.219,1022.137,2621.356,42,31.9844,52.4271
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r5_seed204101_ep100_formal_r5_seed204101,36,Case1_RobotScaling_robots5_panic-1,5,-1,204136,timeout,50,17,1,32,150.0152,1391.424,2386.128,3777.553,34,27.8285,75.5511
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r5_seed204101_ep100_formal_r5_seed204101,37,Case1_RobotScaling_robots5_panic-1,5,-1,204137,timeout,50,33,2,15,150.0152,2675.015,1139.847,3814.862,66,53.5003,76.2973
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r5_seed204101_ep100_formal_r5_seed204101,38,Case1_RobotScaling_robots5_panic-1,5,-1,204138,timeout,50,23,1,26,150.0152,1703.534,1413.633,3117.166,46,34.0707,62.3433
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r5_seed204101_ep100_formal_r5_seed204101,39,Case1_RobotScaling_robots5_panic-1,5,-1,204139,timeout,50,34,3,13,150.0152,2077.845,1229.031,3306.876,68,41.5569,66.1375
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r5_seed204101_ep100_formal_r5_seed204101,40,Case1_RobotScaling_robots5_panic-1,5,-1,204140,timeout,50,34,0,16,150.0152,2299.588,1258.549,3558.137,68,45.9918,71.1627
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r5_seed204101_ep100_formal_r5_seed204101,41,Case1_RobotScaling_robots5_panic-1,5,-1,204141,timeout,50,20,1,29,150.0152,1754.575,2387.741,4142.316,40,35.0915,82.8463
checkpoint_FINAL_V11_ZERO_SHOT_20260720_step59962_det_r5_seed204101_ep100_formal_r5_seed204101,42,Case1_RobotScaling_robots5_panic-1,5,-1,204142,timeout,50,20,1,29,150.0152,1789.545,2111.142,3900.687,40,35.7909,78.0137
